1.6900000000000002	0.37189545835
322.72326025	0.15662819999
1199.1676409999998	0.13826253063
2631.02314225	0.12923713954
4618.289764	0.12348129325
7160.96750625	0.11934568638
10259.056369000002	0.11616143219
13912.55635225	0.11359612105
18121.467456000002	0.11146215685
22885.789680249996	0.10964443166
28205.523025	0.10806744943
34080.66749025	0.10667919281
40511.223076	0.10544244017
47497.18978225	0.10432971962
55038.567609000005	0.10332020189
63135.35655625001	0.10239775546
71787.556624	0.1015496566
80995.16781225	0.10076570337
90758.19012100002	0.10003759997
101076.62355025	0.099358516595
111950.46809999998	0.098722768281
123379.72377025	0.098125576347
135364.39056099998	0.097562885925
147904.46847225	0.097031204753
160999.957504	0.096527583592
174650.85765625	0.096049438025
188857.168929	0.095594514434
203618.89132224998	0.095160836725
218936.024836	0.094746663257
234808.56947025	0.094350451748
251236.52522500002	0.093970830434
268219.89210025	0.09360657422
285758.67009599996	0.093256584823
303852.85921225004	0.092919874122
322502.459449	0.092595550137
341707.47080625	0.092282805146
361467.893284	0.091980905563
381783.72688224993	0.09168918328
402654.97160100006	0.091407028221
424081.62744025	0.091133881919
446063.6944	0.090869231944
468601.17248024995	0.090612605523
491694.06168099993	0.090363560345
515342.36200225004	0.090121705376
539546.073444	0.089886669664
564305.19600625	0.089658109379
589619.7296889999	0.089435705269
615489.6744922501	0.089219160412
641915.030416	0.089008198213
668895.79746025	0.08880256062
696431.975625	0.088602006531
724523.5649102499	0.08840631036
753170.565316	0.08821526076
782372.97684225	0.088028659467
812130.799489	0.087846320259
842444.03325625	0.087668068013
873312.6781439999	0.087493737861
904736.7341522501	0.08732317441
936716.201281	0.087156231046
969251.0795302499	0.086992769293
1.0023413688999999e6	0.086832658234
1.0359870693902501e6	0.086675773976
1.070188181001e6	0.086521999168
1.1049447037322503e6	0.086371222551
1.140256637584e6	0.086223338557
1.1761239825562502e6	0.086078246925
1.212546738649e6	0.085935852366
1.2495249058622501e6	0.085796064237
1.2870584841960003e6	0.085658796254
1.32514747365025e6	0.085523966219
1.3637918742250002e6	0.085391495769
1.40299168592025e6	0.085261310147
1.442746908736e6	0.085133337989
1.4830575426722502e6	0.08500751112
1.5239235877289998e6	0.084883764374
1.56534504390625e6	0.084762035421
1.6073219112039998e6	0.084642264608
1.64985418962225e6	0.084524394808
1.6929418791610003e6	0.084408371287
1.7365849798202498e6	0.084294141566
1.7807834916e6	0.084181655309
1.8255374145002498e6	0.084070859378
1.870846748521e6	0.083961711303
1.9167114936622502e6	0.083854167518
1.9631316499239998e6	0.083748185193
2.01010721730625e6	0.083643723136
2.0576381958089997e6	0.083540741717
2.10572458543225e6	0.083439202791
2.1543663861760003e6	0.083339069622
2.2035635980402497e6	0.083240306819
2.253316221025e6	0.083142880273
2.3036242551302505e6	0.083046757091
2.354487700356e6	0.082951905547
2.40590655670225e6	0.082858295024
2.4578808241689997e6	0.082765895965
2.51041050275625e6	0.082674679826
2.5634955924640005e6	0.082584619029
2.61713609329225e6	0.08249568692
2.671332005241e6	0.082407857733
2.72608332831025e6	0.082321106543
2.7813900625e6	0.082235409241
2.83725220781025e6	0.082150742491
2.8936697642409997e6	0.0820670837
2.95064273179225e6	0.08198441099
3.0081711104639997e6	0.081902703166
3.06625490025625e6	0.081821939688
3.1248941011690004e6	0.081742100647
3.1840887132022497e6	0.081663166738
3.243838736356e6	0.081585119236
3.3041441706302497e6	0.081507939974
3.365005016025e6	0.081431611323
3.4264212725402503e6	0.081356116168
3.488392940176e6	0.081281437892
3.55092001893225e6	0.081207560353
3.6140025088090003e6	0.08113446787
3.6776404098062497e6	0.081062145206
3.7418337219240004e6	0.080990577548
3.8065824451622497e6	0.080919750496
3.871886579521e6	0.080849650043
3.9377461250002505e6	0.080780262568
4.0041610815999997e6	0.080711574816
4.07113144932025e6	0.080643573886
4.1386572281609997e6	0.080576247224
4.20673841812225e6	0.080509582603
4.275375019203999e6	0.080443568119
4.344567031406251e6	0.080378192174
4.414314454729e6	0.080313443471
4.48461728917225e6	0.080249311
4.555475534736001e6	0.080185784031
4.626889191420251e6	0.080122852103
4.698858259225e6	0.080060505015
4.771382738150249e6	0.079998732819
4.844462628196e6	0.079937525813
4.91809792936225e6	0.07987687453
4.992288641648999e6	0.07981676973
5.067034765056251e6	0.079757202399
5.142336299584e6	0.079698163735
5.21819324523225e6	0.079639645144
5.294605602001001e6	0.079581638235
5.37157336989025e6	0.079524134812
5.4490965489e6	0.079467126868
5.527175139030249e6	0.079410606582
5.605809140281e6	0.079354566309
5.68499855265225e6	0.079298998578
5.764743376143999e6	0.079243896087
5.845043610756251e6	0.079189251696
5.925899256489e6	0.079135058424
6.007310313342249e6	0.079081309442
6.089276781316001e6	0.079027998073
6.171798660410251e6	0.078975117783
6.254875950625e6	0.078922662181
6.338508651960251e6	0.07887062501
6.422696764416001e6	0.07881900015
6.50744028799225e6	0.078767781607
6.592739222688999e6	0.078716963516
6.678593568506251e6	0.078666540131
6.765003325444e6	0.078616505829
6.851968493502249e6	0.0785668551
6.939489072681e6	0.078517582547
7.02756506298025e6	0.078468682886
7.116196464399999e6	0.078420150935
7.205383276940251e6	0.07837198162
7.295125500601e6	0.078324169967
7.38542313538225e6	0.078276711099
